"mon_feature_id","date_time","sample_begin_depth","institution_abbr","preservative_abbr","Ca_Diss_Water","Cl_Diss_Water","DMS_Tot_Water","EC_Phys_Water","F_Diss_Water","K_Diss_Water","KJEL_N_Tot_Water","Mg_Diss_Water","Na_Diss_Water","NH4_N_Diss_Water","NO3_NO2_N_Diss_Water","P_Tot_Water","pH_Diss_Water","PO4_P_Diss_Water","Si_Diss_Water","SO4_Diss_Water","TAL_Diss_Water","Station","Qat"
102619,1982-04-04 17:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-04-13 10:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-04-18 12:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-05-02 17:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-05-09 17:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-05-16 17:00:00,0,"DWS-RQIS","NONE",6.9,1.5,67,8.3,0.05,0.81,#n/a,3.1,5,0.04,0.02,#n/a,7.02,0.023,6.56,2,40.1,"U1H005Q01","U10F"
102619,1982-05-23 17:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-05-31 15:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-06-06 11:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-06-13 16:15:00,0,"DWS-RQIS","NONE",6.9,4.3,64,7.6,0.18,0.43,#n/a,3.1,4.3,0.02,0.02,#n/a,7.28,0.015,7.46,2,34.7,"U1H005Q01","U10F"
102619,1982-06-25 17:10:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-07-12 11:15:00,0,"DWS-RQIS","NONE",7.4,3,63,8,0.05,0.31,#n/a,3,4.3,0.02,0.02,#n/a,7.28,0.007,7.29,2,34.7,"U1H005Q01","U10F"
102619,1982-08-15 14:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,9.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-08-22 16:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,9.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-08-29 14:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,9.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-09-12 16:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-09-19 14:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-10-03 16:50:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,10.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-10-10 09:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-10-17 15:50:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.4,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-10-24 10:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,9.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-11-02 15:25:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,0.08,#n/a,6.6,#n/a,#n/a,#n/a,15.3,"U1H005Q01","U10F"
102619,1982-11-07 13:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-11-14 16:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-11-21 17:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-11-28 16:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,0.02,#n/a,7.2,#n/a,#n/a,#n/a,33.6,"U1H005Q01","U10F"
102619,1982-12-06 07:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,9.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-12-12 13:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.8,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-12-19 15:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1982-12-26 17:15:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,0.02,#n/a,7.1,#n/a,#n/a,#n/a,34.1,"U1H005Q01","U10F"
102619,1983-01-02 13:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,8.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1983-02-06 06:08:00,0,"DWS-RQIS","NONE",8.7,8.7,71,9.4,0.16,0.48,#n/a,2.7,2.8,0.06,0.08,#n/a,6.28,0.01,6.54,9.5,31.1,"U1H005Q01","U10F"
102619,1983-03-06 16:35:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1983-04-10 13:30:00,0,"DWS-RQIS","NONE",5.6,1.5,44,8.1,0.05,3.79,#n/a,2.9,4.4,0.1,0.43,#n/a,5.72,0.057,3.67,14.5,6.7,"U1H005Q01","U10F"
102619,1983-05-01 09:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1983-06-05 12:50:00,0,"DWS-RQIS","NONE",8.4,5,80,9.8,0.25,0.77,#n/a,3.4,3.9,0.02,0.02,#n/a,7.12,0.007,4.27,10.7,39,"U1H005Q01","U10F"
102619,1984-01-08 13:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1984-03-11 13:15:00,0,"DWS-RQIS","NONE",3.2,1.5,29,4,0.05,0.79,#n/a,1.1,2.6,0.02,0.17,#n/a,6.04,0.023,5.08,2,13.5,"U1H005Q01","U10F"
102619,1984-10-31 07:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1984-11-27 18:25:00,0,"DWS-RQIS","HGCL2",6.6,3.6,54,9.4,0.05,0.63,#n/a,3.3,4.3,0.09,0.21,#n/a,7.4,0.013,5.82,2,26.8,"U1H005Q01","U10F"
102619,1985-01-07 17:25:00,0,"DWS-RQIS","HGCL2",6.9,5.5,61,8.7,0.05,1.57,#n/a,3.4,4.9,0.05,0.04,#n/a,7.3,0.022,6.93,2,29.4,"U1H005Q01","U10F"
102619,1985-02-27 06:30:00,0,"DWS-RQIS","HGCL2",3.4,5.7,48,6.3,0.1,0.8,#n/a,1.4,4,0.04,0.17,#n/a,6.9,0.003,6.32,13.1,15.6,"U1H005Q01","U10F"
102619,1985-03-26 07:15:00,0,"DWS-RQIS","HGCL2",5.9,3.4,54,8,0.05,0.49,#n/a,2.7,3.5,0.06,0.14,#n/a,7.2,0.01,7.4,6.2,25.2,"U1H005Q01","U10F"
102619,1985-05-01 08:55:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.5,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1985-05-28 18:40:00,0,"DWS-RQIS","HGCL2",6.8,6,54,9.5,0.1,0.37,#n/a,3.3,3.5,0.06,0.08,#n/a,7.2,0.003,7.74,2,26.6,"U1H005Q01","U10F"
102619,1985-06-25 18:50:00,0,"DWS-RQIS","HGCL2",8.2,8.5,70,9.8,0.05,0.45,#n/a,3.5,4.7,0.07,0.14,#n/a,7.02,0.003,8.18,2,32.8,"U1H005Q01","U10F"
102619,1985-07-30 17:20:00,0,"DWS-RQIS","HGCL2",6.4,8.1,75,9.8,0.05,0.51,#n/a,3.4,4.5,0.05,0.12,#n/a,6.8,0.008,7.42,5.2,37.7,"U1H005Q01","U10F"
102619,1985-08-27 18:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,9.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1985-10-02 08:40:00,0,"DWS-RQIS","HGCL2",10.4,15.3,92,15.2,0.05,0.92,#n/a,4.9,9.2,0.15,0.04,#n/a,7.3,0.109,7.08,5.5,36.5,"U1H005Q01","U10F"
102619,1985-10-30 08:00:00,0,"DWS-RQIS","HGCL2",8,10,74,10.2,0.13,1.93,#n/a,3.8,4.6,0.06,0.02,#n/a,7,0.018,6.35,6.1,32.3,"U1H005Q01","U10F"
102619,1985-11-07 12:00:00,0,"DWS-RQIS","HGCL2",5.5,5,42,5.4,0.05,0.82,0.307,2.1,3.1,0.02,0.2,0.031,6.8,0.003,5.42,4.5,16.4,"U1H005Q01","U10F"
102619,1985-11-21 11:40:00,0,"DWS-RQIS","HGCL2",5.6,5.9,44,6.8,0.05,0.76,0.187,2.2,4,0.04,0.02,0.018,6.16,0.003,6.17,5.5,16.4,"U1H005Q01","U10F"
102619,1985-12-04 09:15:00,0,"DWS-RQIS","HGCL2",2.2,6.9,29,4.5,0.05,1.8,#n/a,1,1,0.11,0.26,#n/a,5.6,0.04,4.09,8.2,5,"U1H005Q01","U10F"
102619,1985-12-05 10:20:00,0,"DWS-RQIS","HGCL2",3.4,4.3,37,5.7,0.05,1.02,0.418,1.5,2.9,0.02,0.13,0.097,6.7,0.017,5.34,5.3,14.5,"U1H005Q01","U10F"
102619,1985-12-31 18:30:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1986-01-02 10:05:00,0,"DWS-RQIS","HGCL2",5.8,7.6,57,7.3,0.1,0.52,0.205,2.2,3.7,0.04,0.18,0.026,6.85,0.003,7.12,6.6,24.2,"U1H005Q01","U10F"
102619,1986-01-03 10:25:00,0,"DWS-RQIS","HGCL2",4.2,4.4,50,6,0.12,0.59,0.481,1.6,3.4,0.09,0.12,0.046,6.9,0.006,6.14,2,25.7,"U1H005Q01","U10F"
102619,1986-01-16 11:10:00,0,"DWS-RQIS","HGCL2",4.4,4.2,47,6.5,0.05,0.74,0.254,2.4,3,0.04,0.19,0.084,6.9,0.024,6.69,4.8,21.3,"U1H005Q01","U10F"
102619,1986-02-13 10:20:00,0,"DWS-RQIS","HGCL2",4,6.7,41,5.4,0.05,0.86,0.528,1.9,5.4,0.09,0.11,0.093,6.5,0.003,6.19,2,16,"U1H005Q01","U10F"
102619,1986-02-25 10:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,5.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1986-02-26 07:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,6,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1986-02-27 11:00:00,0,"DWS-RQIS","HGCL2",5.9,6.6,51,7.5,0.05,0.71,0.346,2.5,4.5,0.04,0.07,0.034,7.3,0.003,7.06,2,23.1,"U1H005Q01","U10F"
102619,1986-03-13 10:05:00,0,"DWS-RQIS","HGCL2",3.6,5.6,50,6.2,0.05,1.33,1.052,1.7,2.5,0.18,0.17,0.138,6.48,0.018,5.38,7.6,22.2,"U1H005Q01","U10F"
102619,1986-03-27 10:45:00,0,"DWS-RQIS","HGCL2",4.9,5.3,47,6.4,0.05,0.47,0.245,2.1,2.5,0.04,0.1,0.028,7,0.003,6.45,2,23.4,"U1H005Q01","U10F"
102619,1986-04-02 09:25:00,0,"DWS-RQIS","HGCL2",6,6.1,56,8,0.05,0.37,#n/a,2.5,2.9,0.04,0.15,#n/a,7.15,0.009,7,2,28.3,"U1H005Q01","U10F"
102619,1986-04-24 10:16:00,0,"DWS-RQIS","HGCL2",3.7,10,36,5.9,0.18,2.34,6.46,1.5,2.5,0.1,0.29,0.76,6.5,0.116,4.05,5,7.7,"U1H005Q01","U10F"
102619,1986-04-30 09:35:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1986-05-09 09:08:00,0,"DWS-RQIS","HGCL2",5.6,4.1,53,7.7,0.11,0.81,0.19,2.9,2.7,0.05,0.06,0.015,6.88,0.003,6.86,4.5,26,"U1H005Q01","U10F"
102619,1986-05-27 09:45:00,0,"DWS-RQIS","HGCL2",7,3.4,55,8.3,0.11,0.49,0.395,2.9,3.2,0.05,0.08,0.003,7.3,0.003,6.87,2,29.6,"U1H005Q01","U10F"
102619,1986-05-28 13:20:00,0,"DWS-RQIS","HGCL2",7.2,4.7,63,9.2,0.05,0.15,#n/a,3,2.6,0.07,0.08,#n/a,7,0.003,7.56,2,34.4,"U1H005Q01","U10F"
102619,1986-06-05 09:50:00,0,"DWS-RQIS","HGCL2",8.4,1.5,55,8.2,0.11,0.31,0.283,3.2,2.6,0.06,0.08,0.013,7.5,0.003,7.28,2,28.7,"U1H005Q01","U10F"
102619,1986-06-19 09:50:00,0,"DWS-RQIS","HGCL2",7.2,4.2,68,9.2,0.05,0.52,0.092,3.1,3.6,0.07,0.1,0.012,7.4,0.003,7.84,2,37.4,"U1H005Q01","U10F"
102619,1986-07-02 07:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.3,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1986-07-03 09:35:00,0,"DWS-RQIS","HGCL2",7.1,3.2,60,9.2,0.13,0.67,0.224,2.9,5.3,0.04,0.11,0.005,7.3,0.003,7.56,2,31.2,"U1H005Q01","U10F"
102619,1986-07-17 10:30:00,0,"DWS-RQIS","HGCL2",7.6,4.2,62,9.4,0.15,0.55,0.315,3.5,4,0.02,0.08,0.008,7.4,0.003,7.12,2,33.3,"U1H005Q01","U10F"
102619,1986-07-29 15:25:00,0,"DWS-RQIS","HGCL2",7.5,5.1,74,10.5,0.05,0.82,#n/a,3.5,5.4,0.07,0.13,#n/a,7.4,0.008,7.41,2,39.7,"U1H005Q01","U10F"
102619,1986-07-31 10:20:00,0,"DWS-RQIS","HGCL2",9.5,4.7,61,9.7,0.05,0.54,0.454,3.5,4.4,0.07,0.07,0.013,7.43,0.003,7.53,2,28.6,"U1H005Q01","U10F"
102619,1986-08-14 09:45:00,0,"DWS-RQIS","HGCL2",7,4.2,64,10,0.1,0.44,0.457,3.9,4.5,0.07,0.05,0.017,7.45,0.003,7,2,33.4,"U1H005Q01","U10F"
102619,1986-08-28 09:35:00,0,"DWS-RQIS","HGCL2",7.5,1.5,67,9.8,0.13,0.3,0.766,3.9,2.5,0.1,0.02,0.018,7.45,0.006,6.8,2,38.9,"U1H005Q01","U10F"
102619,1986-09-11 10:15:00,0,"DWS-RQIS","HGCL2",6.7,4.1,58,8.9,0.14,0.73,0.594,3.1,4.4,0.05,0.07,0.027,7.2,0.003,6.48,2,29.6,"U1H005Q01","U10F"
102619,1986-09-25 10:00:00,0,"DWS-RQIS","HGCL2",8.2,3.7,59,10.2,0.14,0.63,0.63,3.4,4.8,0.04,0.05,0.027,7,0.003,6.42,2,31.1,"U1H005Q01","U10F"
102619,1986-09-30 17:10:00,0,"DWS-RQIS","HGCL2",7.8,4.8,63,11.4,0.15,0.95,#n/a,3.4,5.6,0.04,0.05,#n/a,7.2,0.008,7.17,2,31.1,"U1H005Q01","U10F"
102619,1986-10-09 09:55:00,0,"DWS-RQIS","HGCL2",5.5,3.7,42,7.6,0.05,0.41,0.453,2.2,1,0.05,0.05,0.023,7.2,0.003,6.46,2,23,"U1H005Q01","U10F"
102619,1986-10-23 10:50:00,0,"DWS-RQIS","HGCL2",7,5.1,54,7.5,0.1,0.58,0.505,2.6,3.5,0.02,0.02,0.011,7.2,0.003,7,2,27.7,"U1H005Q01","U10F"
102619,1986-10-29 11:00:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.2,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1986-11-20 15:45:00,0,"DWS-RQIS","HGCL2",5.5,3,59,7,0.05,2.75,0.848,2.6,3.3,0.18,0.12,0.06,6.6,0.025,6.09,2,33,"U1H005Q01","U10F"
102619,1986-11-26 09:00:00,0,"DWS-RQIS","HGCL2",3.9,3.6,31,6,0.05,0.62,#n/a,1.5,3.3,0.07,0.06,#n/a,6.9,0.01,6.2,2,14.1,"U1H005Q01","U10F"
102619,1986-12-04 15:00:00,0,"DWS-RQIS","HGCL2",4.6,3.2,36,6.4,0.05,0.75,0.418,2,2.7,0.08,0.06,0.085,6.35,0.003,6.35,2,15.5,"U1H005Q01","U10F"
102619,1986-12-23 17:20:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.9,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1987-01-15 11:00:00,0,"DWS-RQIS","HGCL2",2.7,4.3,28,3.9,0.05,1.3,4.7,1.1,3.2,0.05,0.07,0.55,6.37,0.113,4.36,2,10.7,"U1H005Q01","U10F"
102619,1987-01-27 18:40:00,0,"DWS-RQIS","HGCL2",4.7,4.1,44,6.5,0.05,0.65,#n/a,1.9,3.6,0.05,0.05,#n/a,6.45,0.006,6.48,5.2,19.6,"U1H005Q01","U10F"
102619,1987-01-29 10:05:00,0,"DWS-RQIS","HGCL2",5.2,1.5,40,6.1,0.05,0.3,0.135,2.2,2.4,0.02,0.04,0.02,6.55,0.003,6.3,2,18.9,"U1H005Q01","U10F"
102619,1987-02-12 10:50:00,0,"DWS-RQIS","HGCL2",4.6,5.7,51,6.2,0.05,1.59,1.191,2,2.9,0.26,0.15,0.161,6.82,0.045,5.04,2,27.4,"U1H005Q01","U10F"
102619,1987-02-24 12:00:00,0,"DWS-RQIS","HGCL2",4.8,4.3,38,6.4,0.05,0.85,0.838,2,3,0.05,0.07,0.151,6.54,0.021,5.94,2,16.5,"U1H005Q01","U10F"
102619,1987-03-12 12:15:00,0,"DWS-RQIS","HGCL2",4.8,3.2,45,6.3,0.05,0.53,0.211,2.1,2.5,0.02,0.06,0.027,7,0.003,6.35,4.7,22.2,"U1H005Q01","U10F"
102619,1987-03-26 10:00:00,0,"DWS-RQIS","HGCL2",3.8,7.7,35,5.6,0.05,1,2.062,1.7,1,0.02,0.11,0.312,6.5,0.042,5.04,2,13.8,"U1H005Q01","U10F"
102619,1987-04-01 11:00:00,0,"DWS-RQIS","HGCL2",5,3,41,7,0.05,0.43,#n/a,2.2,3,0.07,0.1,#n/a,6.77,0.005,7.02,4,19,"U1H005Q01","U10F"
102619,1987-04-09 09:30:00,0,"DWS-RQIS","HGCL2",6.2,4,53,7.2,0.05,0.57,0.52,2.6,3.1,0.06,0.04,0.018,7,0.003,6.9,5.7,25.4,"U1H005Q01","U10F"
102619,1987-04-23 11:00:00,0,"DWS-RQIS","HGCL2",7.1,1.5,55,7.6,0.05,0.49,0.101,2.8,3.4,0.04,0.04,0.009,6.5,0.003,7.18,2,30.3,"U1H005Q01","U10F"
102619,1987-04-29 09:50:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1987-05-07 09:45:00,0,"DWS-RQIS","HGCL2",6.4,4.7,69,8.2,0.11,0.57,0.074,3,4.1,0.04,0.24,0.008,6.6,0.003,7.36,2,38.5,"U1H005Q01","U10F"
102619,1987-05-21 09:50:00,0,"DWS-RQIS","HGCL2",7.3,1.5,62,8.6,0.05,0.59,0.448,3.1,3.4,0.05,0.04,0.033,6.5,0.003,7.51,2,34.5,"U1H005Q01","U10F"
102619,1987-05-27 15:45:00,0,"DWS-RQIS","HGCL2",7.7,3.9,50,8.6,0.05,0.61,#n/a,3.1,3.8,0.02,0.04,#n/a,6.6,0.005,7.61,2,22.5,"U1H005Q01","U10F"
102619,1987-06-04 09:55:00,0,"DWS-RQIS","HGCL2",6.8,6.1,60,8.6,0.05,0.75,0.161,3.3,3.7,0.04,0.16,0.022,7.1,0.006,7.01,4.1,27.9,"U1H005Q01","U10F"
102619,1987-06-18 10:00:00,0,"DWS-RQIS","HGCL2",7,5.4,71,8.9,0.05,0.71,0.632,3.5,4.6,0.18,0.33,0.083,6.5,0.003,7.25,5.6,35.2,"U1H005Q01","U10F"
102619,1987-07-01 13:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,7.1,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1987-07-02 09:30:00,0,"DWS-RQIS","HGCL2",7.4,4.9,61,8.6,0.1,0.95,#n/a,3.1,4.1,0.04,0.18,#n/a,6.6,0.013,6.8,2,32.8,"U1H005Q01","U10F"
102619,1987-07-16 10:10:00,0,"DWS-RQIS","HGCL2",7.5,4.7,63,8.8,0.05,0.56,#n/a,3.3,3.4,0.07,0.08,#n/a,6.9,0.006,7.13,5.2,31.3,"U1H005Q01","U10F"
102619,1987-07-29 14:20:00,0,"DWS-RQIS","HGCL2",7.5,4.9,67,9.2,0.05,0.72,#n/a,3.4,4.1,0.08,0.16,#n/a,7.1,0.006,6.64,5.7,32.3,"U1H005Q01","U10F"
102619,1987-07-30 10:15:00,0,"DWS-RQIS","HGCL2",7.4,1.5,62,8.5,0.05,0.8,#n/a,3.4,4.9,0.04,0.06,#n/a,6.7,0.012,6.8,2,33.2,"U1H005Q01","U10F"
102619,1987-08-13 12:45:00,0,"DWS-RQIS","HGCL2",8.1,4,69,9.4,0.11,0.42,#n/a,3.6,4,0.11,0.04,#n/a,6.3,0.003,7.03,4.1,36.7,"U1H005Q01","U10F"
102619,1987-08-27 14:30:00,0,"DWS-RQIS","HGCL2",5.3,6.5,45,7.8,0.05,1.29,#n/a,2.4,4.3,0.09,0.29,#n/a,6.1,0.02,5.99,2,18.8,"U1H005Q01","U10F"
102619,1987-09-02 14:45:00,0,"DWS-RQIS","NONE",#n/a,#n/a,#n/a,4.7,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,#n/a,"U1H005Q01","U10F"
102619,1987-09-10 09:57:00,0,"DWS-RQIS","HGCL2",7.2,4.9,47,7.6,0.05,0.98,#n/a,2.4,4.6,0.06,0.2,#n/a,6.7,0.02,6.06,2,20.5,"U1H005Q01","U10F"
102619,1987-09-24 15:40:00,0,"DWS-RQIS","HGCL2",4,8,38,7.1,0.05,1.15,1.136,1.6,3.6,0.1,0.11,0.095,6.6,0.014,5.49,2,13.2,"U1H005Q01","U10F"
102619,1987-10-08 09:45:00,0,"DWS-RQIS","HGCL2",4.2,3,42,5.5,0.05,1.04,#n/a,1.7,3.2,0.06,0.38,#n/a,6.1,0.028,5.8,4.6,18.1,"U1H005Q01","U10F"
